VPTREE,EUCLIDEANDISTANCE,PCA,4490,81446
k,time,count
5,966521,1273
5,631638,959
5,3930827,5413
5,652919,958
5,472507,639
5,1140802,1590
5,674535,959
5,245801,322
5,2163556,2864
5,975457,1275
5,1172647,1592
5,1003225,1273
5,261026,322
5,684195,963
5,1139026,1591
5,942415,1276
5,1364261,1910
5,491114,638
5,490291,641
5,1304446,1911
5,1233589,1909
5,677103,957
5,682891,960
5,655685,957
5,1357022,1904
5,673822,957
5,240009,322
5,2405107,3498
5,1364819,1911
5,1672511,2225
5,893058,1273
5,226043,323
5,1340374,1913
5,1249710,1913
5,254861,323
5,2380723,3506
5,1342449,1907
5,477318,642
5,506961,638
5,2440414,3505
5,987096,1278
5,637507,958
5,476065,639
5,487807,639
5,498935,642
5,219314,322
5,1694042,2228
5,1099639,1596
5,1303231,1905
5,228969,322
5,2208438,3188
5,519281,640
5,915145,1275
5,478607,643
5,1125930,1597
5,478750,639
5,1253653,1914
5,242399,322
5,2459239,3495
5,1322249,1910
5,484131,638
5,633528,961
5,2555583,3824
5,499223,639
5,1900423,2544
5,1608198,2230
5,1095533,1591
5,925073,1275
5,2647081,3822
5,969582,1270
5,968668,1275
5,1330193,1913
5,954530,1271
5,482629,642
5,220898,322
5,1783520,2228
5,686820,961
5,498910,639
5,1880347,2548
5,1329107,1912
5,1163945,1590
5,497447,640
5,886093,1276
5,481511,638
5,691030,959
5,1266487,1910
5,1765006,2546
5,252860,322
5,496988,638
5,1093454,1594
5,1590219,2232
5,1864459,2544
5,503657,640
5,1741320,2544
5,1032364,1592
5,1849575,2548
5,1389175,1905
5,512593,638
5,657826,961
5,1714429,2230
5,1837183,2546
5,948972,1272
5,3835785,5401
5,1279586,1913
5,1063630,1591
5,1787289,2546
5,685269,955
5,2238546,3182
5,1692140,2228
5,1194746,1594
5,3130801,4138
5,1085433,1593
5,1277888,1914
5,968039,1277
5,1127263,1591
5,251994,323
5,240940,322
5,2454929,3498
5,1142223,1597
5,670016,956
5,1833304,2541
5,668823,956
5,1666733,2230
5,685658,960
5,251112,322
5,1120058,1595
5,474686,642
5,1688550,2231
5,2406913,3493
5,1012379,1270
5,1341252,1912
5,484343,639
5,645386,958
5,1840569,2546
5,1360881,1905
5,621230,955
5,651597,956
5,431793,639
5,651852,958
5,3939459,5413
5,2610527,3816
5,3583283,4775
5,2097592,2861
5,968672,1274
5,1145870,1597
5,1778063,2549
5,503737,638
5,247313,323
5,998090,1276
5,957165,1271
5,495159,638
5,487202,638
5,481643,643
5,479522,638
5,1154271,1591
5,2049911,2866
5,259823,322
5,222744,322
5,658175,957
5,487467,638
5,1343814,1913
5,1268978,1909
5,1322553,1905
5,1849675,2543
5,509217,640
5,463966,638
5,468399,639
5,1886738,2547
5,1135689,1590
5,222026,322
5,624612,954
5,1702966,2229
5,2176056,3183
5,504291,642
5,2198038,3183
5,460094,638
5,504692,638
5,2411720,3503
5,250884,323
5,455604,638
5,1005011,1273
5,519137,639
5,3176365,4138
5,1091030,1590
5,488163,642
5,1136401,1595
5,254973,322
5,661936,955
5,251172,322
5,452072,643
5,496498,638
5,662919,955
5,2240087,3182
5,647341,955
5,971529,1283
5,1134004,1595
5,257190,322
5,254434,323
5,590003,959
5,668638,960
5,259332,322
5,883108,1278
5,244346,322
5,447874,638
5,1382098,1904
5,256411,322
5,471342,638
5,1715755,2229
5,681772,955
5,1131696,1597
5,261471,322
5,454760,638
5,261998,322
5,472248,638
5,3581052,4771
5,710493,955
5,927888,1275
5,495604,641
5,669063,955
5,907787,1272
5,1384827,1908
5,960871,1273
5,3781320,5087
5,650107,956
5,249951,322
5,483429,644
5,219151,323
5,473314,638
5,1175038,1590
5,1321551,1919
5,2206904,3180
5,499213,642
5,2153237,2865
5,965007,1279
5,1298144,1913
5,1703447,2225
5,238177,322
5,254304,322
5,7146534,9853
5,916908,1277
5,430051,640
5,488000,639
5,486133,642
5,1104304,1595
5,466536,639
5,1777195,2230
5,479179,640
5,1112672,1592
5,235012,322
5,251521,322
5,963985,1283
5,1084226,1599
5,695306,955
5,226451,322
5,1878219,2543
5,1050196,1595
5,245998,322
5,643273,955
5,1880044,2858
5,3713192,5093
5,490151,640
5,245400,322
5,464475,639
5,4143060,6047
5,946344,1274
5,1573905,2230
5,1693756,2229
5,1856134,2549
5,694009,957
5,4146923,5719
5,673872,956
5,481618,640
5,431300,640
5,4419968,6359
5,1170333,1597
5,1203466,1916
5,227030,322
5,249167,322
