VPTREE,EUCLIDEANDISTANCE,SSS,4490,308836
k,time,count
5,1053478,1281
5,2005195,2544
5,509700,642
5,1218250,1591
5,494325,639
5,1019530,1274
5,660483,956
5,2272761,2863
5,10432228,13653
5,1472219,1907
5,515016,639
5,1070405,1271
5,681525,960
5,5137878,6670
5,698512,960
5,275548,323
5,681096,960
5,1422772,1918
5,1002277,1278
5,459894,641
5,506542,638
5,2454274,3181
5,275948,322
5,3864677,4772
5,701413,960
5,1261046,1592
5,7446692,8895
5,1102247,1271
5,1017978,1283
5,2239110,2866
5,496719,640
5,8070951,9843
5,2954715,3810
5,508052,640
5,15815614,18397
5,293049,323
5,1886452,2231
5,4770649,6359
5,3798637,4766
5,2773718,3819
5,5624036,7307
5,1840086,2224
5,1152745,1590
5,1139853,1590
5,3815974,4759
5,5229240,6985
5,5315385,6995
5,2093596,2538
5,2079805,2551
5,2658747,3501
5,280395,323
5,1462818,1910
5,3485331,4128
5,3695627,4443
5,4036651,5090
5,2654182,3503
5,2188596,2872
5,3813799,4763
5,726462,957
5,10090794,13008
5,1336503,1592
5,255032,323
5,702052,956
5,452626,641
5,459452,638
5,665340,961
5,531709,638
5,1236230,1598
5,3990865,4762
5,7144760,8579
5,541887,638
5,2312216,2862
5,745908,955
5,1071105,1275
5,667205,957
5,476059,640
5,1002207,1281
5,492348,638
5,1878867,2227
5,3832438,4771
5,8923129,11104
5,1876401,2222
5,1058585,1280
5,718482,958
5,2883225,3817
5,2566367,3501
5,1024653,1277
5,2041230,2555
5,5340778,6991
5,1023871,1281
5,683292,955
5,1424182,1912
5,1133111,1590
5,2910878,3820
5,3724948,4461
5,3945747,4764
5,3890424,4776
5,2680556,3507
5,286032,322
5,246447,323
5,467882,645
5,6955302,8264
5,3956731,4457
5,2648800,3502
5,2280546,2858
5,542838,638
5,7016617,8258
5,695990,965
5,6016856,7937
5,5622127,7315
5,9394928,11751
5,5880076,7938
5,2457601,3175
5,690082,958
5,544400,640
5,259250,323
5,8508025,10471
5,8827827,10802
