VPTREE,EUCLIDEANDISTANCE,CONVEX,4490,487934
k,time,count
5,8230196,8885
5,1356978,1591
5,1550152,1912
5,1060716,1281
5,555462,638
5,1216257,1274
5,1474278,1909
5,281507,322
5,1328568,1597
5,1063282,1278
5,2445973,2863
5,10315414,11428
5,2140715,2226
5,2228237,2545
5,2549869,2869
5,2757196,3184
5,2145413,2231
5,608800,638
5,542677,644
5,2233885,2551
5,2690464,3183
5,1539880,1913
5,2906491,3504
5,1111925,1273
5,587709,638
5,1376493,1597
5,1310833,1593
5,4827534,5405
5,532487,641
5,5835065,6665
5,2567582,2869
5,1297120,1275
5,4599890,5412
5,1418815,1588
5,6440790,7945
5,623467,638
5,690986,955
5,18575007,19658
5,617341,642
5,2068970,2240
5,4722628,5406
5,7699278,8255
5,8463932,8884
5,6770357,7936
5,2736853,3176
5,1533126,1911
5,775692,959
5,8669332,9203
5,11518069,12693
5,4087213,4139
5,2477931,2856
5,2364703,2543
5,4024678,4449
5,2237550,2544
5,580709,638
5,9454330,10167
5,8506960,8888
5,2662562,2861
5,5090923,5735
5,9812266,11121
5,6111089,7307
5,2521401,2867
5,13133220,15226
5,2819636,3184
5,601549,639
5,2032048,2223
5,727826,957
5,641944,957
5,3914227,4134
5,1375849,1596
5,4074360,4460
5,1170501,1273
5,6354505,7631
5,622575,639
5,3197038,3826
5,2737589,3179
5,1963541,2228
5,1302730,1597
5,1442459,1907
5,2164605,2554
5,531823,639
5,3829196,4136
5,9590557,10790
5,7838508,9847
5,2391917,3177
5,1995665,2557
5,991412,1278
5,4530076,6053
5,3605055,4459
5,255092,323
5,991369,1282
5,7095206,8579
5,2413572,3187
5,1038024,1276
5,230835,323
5,1169888,1595
5,1779225,2233
5,3595701,4452
5,3826123,4783
5,3869014,4782
5,3198816,4143
5,1221141,1589
5,488878,639
5,921242,1276
5,3730436,4771
5,4408959,5727
5,7429198,9219
5,3855828,4771
5,4112133,5091
5,7355292,9215
5,990300,1276
5,7825425,9523
5,4981591,6673
5,7095120,8892
5,9014317,11748
5,2180613,2867
5,2805660,3813
5,1212935,1597
5,976208,1278
5,8531025,11115
5,2623771,3501
5,2440320,3190
5,1834958,2225
5,8514143,11120
5,6739923,8260
5,1207081,1595
5,704482,960
5,7516195,9221
5,2593384,3502
5,3992069,5085
5,710136,963
5,459898,643
5,485821,638
5,5820083,7939
5,4846641,6352
5,4430103,5721
5,4398872,5715
5,7958659,10174
5,694034,964
5,3372929,4140
5,3355625,4139
5,2003382,2544
5,511486,643
5,477719,642
5,9456252,12693
5,3969977,5086
5,5323271,7317
5,1467100,1906
5,503284,643
5,6021965,7945
