VPTREE,EUCLIDEANDISTANCE,0x555976deadb0,4490,94836
k,time,count
5,213120,322
5,221625,321
5,228353,321
5,248779,320
5,244670,321
5,245572,322
5,240012,319
5,227672,323
5,227571,321
5,235699,320
5,220136,322
5,200224,322
5,240500,319
5,231424,322
5,219173,320
5,228383,321
5,225651,321
5,234506,321
5,223114,321
5,239747,322
5,224827,320
5,225348,321
5,224686,321
5,223132,320
5,234029,322
5,222618,322
5,220163,322
5,236611,321
5,240553,320
5,214710,320
5,221525,320
5,246801,319
5,237359,320
5,235047,320
5,227321,321
5,234207,321
5,247549,319
5,229372,320
5,235581,322
5,204499,322
5,241673,319
5,223141,321
5,240519,319
5,236260,322
5,205586,322
5,227832,322
5,228437,320
5,238072,322
5,243026,322
5,223600,321
5,239614,320
5,240639,320
5,225229,321
5,219379,319
5,236268,322
5,205365,322
5,217048,320
5,228070,322
5,226575,321
5,220544,322
5,245401,321
5,223565,322
5,237652,319
5,236862,319
5,236703,320
5,235685,320
5,211493,322
5,222902,322
5,219505,322
5,212188,320
5,241056,321
5,222347,321
5,199023,321
5,238297,321
5,230238,321
5,237230,320
5,238112,319
5,226403,321
5,220083,322
5,248660,319
5,226864,320
5,240969,320
5,242888,322
5,229270,321
5,253293,319
5,218189,321
5,224245,322
5,231373,320
5,210859,320
5,244560,321
5,246595,321
5,217038,319
5,238454,319
5,244426,320
5,227792,321
5,223827,321
5,224735,321
5,219083,322
5,233522,319
5,219905,321
5,227140,321
5,226986,321
5,246752,319
5,241873,319
5,230939,321
5,231633,321
5,230258,320
5,214155,321
5,228385,320
5,229234,322
5,233405,319
5,232619,321
5,219364,322
5,223522,320
5,216725,321
5,229065,321
5,235270,322
5,229647,321
5,217774,320
5,243308,320
5,217938,321
5,237341,319
5,202651,321
5,242439,321
5,217334,322
5,222393,321
5,251463,321
5,235735,319
5,228072,322
5,227210,321
5,234540,321
5,231882,322
5,250970,320
5,222493,322
5,220552,320
5,245110,321
5,227463,321
5,243792,320
5,218384,322
5,200608,322
5,221816,321
5,234273,322
5,242256,321
5,219393,320
5,221385,322
5,217559,322
5,226457,322
5,222110,320
5,236260,321
5,204641,321
5,242613,319
5,225733,321
5,241625,321
5,214185,322
5,213626,320
5,230542,319
5,224098,320
5,220730,321
5,224045,321
5,231695,320
5,243856,320
5,237948,320
5,242163,321
5,212998,322
5,225171,321
5,226481,320
5,218351,320
5,218047,320
5,211396,319
5,242342,319
5,234248,322
5,218640,322
5,225079,322
5,226778,322
5,228550,320
5,248863,322
5,215971,322
5,238666,320
5,220300,321
5,218457,321
5,219526,321
5,213411,322
5,226049,320
5,200729,322
5,220346,319
5,221655,322
5,224153,320
5,222756,321
5,236249,319
5,220582,320
5,232474,322
5,211248,321
5,215394,321
5,211160,322
5,210538,321
5,242511,320
5,243319,321
5,205079,321
5,217894,320
5,217670,321
5,242559,321
5,216571,322
5,215416,322
5,226703,320
5,217681,320
5,235709,320
5,224961,322
5,222555,320
5,212160,322
5,224289,322
5,237409,319
5,200829,319
5,223199,321
5,233850,322
5,226113,320
5,229743,320
5,225161,319
5,200378,320
5,217175,320
5,262537,319
5,215478,321
5,222290,322
5,212389,320
5,221031,321
5,237014,321
5,235062,320
5,218193,320
5,236312,322
5,202569,322
5,213636,320
5,236396,321
5,238430,319
5,227984,321
5,226664,320
5,226387,320
5,226264,321
5,224843,321
5,219057,320
5,225139,320
5,223704,320
5,235436,319
5,243225,319
5,203974,319
5,213414,322
5,228030,320
5,233515,322
5,238658,320
5,231781,321
5,237479,320
5,237750,321
5,210424,321
5,244314,321
5,217778,321
5,215847,321
5,231921,322
5,204253,322
5,231565,322
5,202491,322
5,250876,321
5,231992,320
5,239450,320
5,217355,319
5,261990,321
5,199939,319
5,217585,320
5,200875,319
5,228179,321
5,214373,320
5,220162,322
5,239241,320
5,237731,321
5,202976,320
5,234577,319
5,224390,322
5,242034,321
5,252482,321
5,239133,320
5,215084,321
5,236004,321
5,237510,320
5,213139,319
5,243235,321
5,227112,321
5,215771,320
5,221679,321
5,226681,321
5,234665,320
5,224227,322
5,237699,321
5,234181,321
5,237828,321
5,222794,321
5,223050,321
5,221416,322
5,229454,322
5,242340,320
5,223686,320
5,240147,320
5,210757,319
5,229428,321
5,227940,320
5,232744,321
5,230943,320
5,213035,319
5,248993,321
5,238293,319
5,236637,321
5,214412,322
5,224422,321
5,216678,319
5,240029,319
5,222397,321
5,234582,321
5,231451,320
5,210908,319
5,237794,321
5,227189,321
5,243461,321
5,223130,320
5,232184,320
5,238187,320
5,220665,322
5,236013,321
5,215282,321
5,225651,321
5,240883,320
5,233732,320
5,233975,320
5,221234,321
5,218666,322
5,239239,319
5,239577,322
5,241637,321
5,229125,320
5,238031,320
5,234544,321
5,225655,321
5,233077,321
5,229516,320
5,249626,321
5,222178,321
5,237949,322
5,227782,321
5,228732,322
5,217328,320
5,221667,321
5,248089,320
5,231453,322
5,235204,320
5,223740,321
5,238627,319
5,217701,320
5,220851,320
5,236086,320
5,240604,321
5,224723,320
5,213151,320
5,216617,321
5,217646,321
5,218665,322
5,219670,321
5,220490,322
5,221399,321
5,219979,321
5,228157,322
5,227118,320
5,223831,321
5,211853,322
5,220831,322
5,235643,322
5,216758,320
5,213887,321
5,199795,321
5,224678,321
5,225863,322
5,221297,322
5,243890,321
5,235079,319
5,233798,321
5,214314,321
5,200121,321
5,217058,320
5,216374,322
5,232868,321
5,232250,321
5,221126,320
