VPTREE,EUCLIDEANDISTANCE,MAXSEPARETED,4490,775
k,time,count
5,8644792,9528
5,4320340,4774
5,1439967,1594
5,13102750,15556
5,1210858,1279
5,265461,323
5,496859,640
5,287784,322
5,234081,322
5,3881246,4139
5,3858280,4140
5,1613934,1905
5,269220,323
5,533457,641
5,2988393,3491
5,4528931,5087
5,3838607,4141
5,2666371,3183
5,2011165,2232
5,521544,640
5,285944,322
5,17800077,19037
5,297760,323
5,568696,639
5,520283,639
5,5352520,6034
5,2843253,3186
5,545306,639
5,714499,959
5,747576,959
5,1583223,1905
5,732048,960
5,276902,323
5,527096,640
5,4176424,4453
5,2793209,3183
5,290442,322
5,760776,960
5,284031,322
5,534279,640
5,1148340,1275
5,5806392,6994
5,300399,323
5,269781,322
5,2099674,2236
5,554292,638
5,2220525,2543
5,2095985,2221
5,2885499,3504
5,259624,322
5,260640,322
5,2028887,2229
5,1331369,1598
5,1511708,1916
5,4900555,5724
5,2184497,2550
5,2611891,3183
5,5365147,6355
5,11241558,13025
5,11764259,13972
5,2502999,2867
5,1370499,1599
5,2164992,2549
5,265663,322
5,733338,954
5,515205,642
5,279550,322
5,515017,641
5,2407625,2857
5,2865963,3503
5,9633686,10804
5,1354303,1591
5,2701868,3179
5,757259,960
5,722319,960
5,4576404,5091
5,506705,639
5,530017,640
5,2030788,2226
5,1119058,1276
5,1941595,2233
5,2831967,3512
5,535377,638
5,268006,322
5,737389,960
5,2069852,2236
5,2409622,2875
5,1108628,1277
5,9728940,10800
5,1554305,1909
5,754844,958
5,2250320,2549
5,724370,955
5,10927356,12378
5,791266,958
5,485827,639
5,11888381,13312
5,780692,958
5,2054606,2225
5,6215839,7312
5,9182724,10169
5,10781445,12074
5,10172254,11438
5,5236961,6038
5,2890541,3496
5,4027428,4458
5,3872049,4133
5,10987274,12382
5,2794392,3183
5,2625445,3182
5,776644,960
5,5216581,6027
5,1152534,1279
5,503525,639
5,5576738,6679
5,5095424,5714
5,2960110,3503
5,2687478,3183
5,5609777,6678
5,1648822,1906
5,1112063,1281
5,10422841,11408
5,1610299,1911
5,566448,638
5,2884173,3500
5,2004363,2223
5,2189090,2546
5,2229794,2548
5,759313,960
5,1389871,1588
5,1171592,1271
5,3724954,4128
5,546059,641
5,2021247,2228
5,750205,960
5,2220082,2551
5,2478439,2864
5,2881878,3502
5,566266,640
5,512732,640
5,4126758,4448
5,5128167,5723
5,11440891,13336
5,4053452,4457
5,596988,640
5,766879,960
5,2981232,3491
5,5916864,6996
5,299077,323
5,4345581,4770
5,9497100,10481
5,1414672,1592
5,3060806,3821
5,558030,640
5,1112306,1272
5,1545150,1918
5,4974792,5721
5,3808357,4126
5,3084037,3814
5,2224725,2548
5,1336584,1592
5,744096,958
5,1556606,1916
5,6363088,7628
5,3874485,4137
5,2339220,2546
5,6562231,7959
5,1240440,1278
5,3922513,4124
5,1603425,1916
5,4177308,4455
5,12074826,13977
5,9343895,10171
5,16161527,16832
5,2167746,2228
5,3145668,3817
5,747866,961
5,751423,957
5,10279913,11744
5,8503671,8909
5,2902435,3178
5,1359587,1589
5,4597234,5084
5,10404246,11439
5,2381324,2557
5,802594,957
5,6257995,7319
5,2155489,2229
5,10409530,11764
5,317552,322
5,554365,641
5,740543,954
5,9169199,9856
5,11313230,12706
5,6545246,7627
5,6107636,6991
5,2700856,2861
5,2319225,2548
5,3013563,3502
5,2475937,2860
5,1377333,1589
5,561182,641
5,479650,641
5,6305908,7300
5,10279303,11442
5,2972784,3495
5,2389156,2541
5,571872,641
5,4941673,5402
5,6799270,7949
5,3158084,3501
5,3199965,3818
5,595563,641
5,5816038,6667
5,1199331,1274
5,744108,961
5,1357526,1589
5,2287405,2544
5,3330433,3813
5,2399067,2546
5,4618130,5087
5,3230277,3821
5,5322950,6034
5,4673864,5094
5,2615425,2861
5,2441082,2545
5,2071049,2228
5,1124843,1273
5,4807213,5405
5,2651733,2866
5,8437715,8908
5,12715956,14611
5,1698327,1912
5,2093034,2232
5,1368989,1594
5,2750628,3186
5,4330050,4768
5,6671554,7636
5,2198996,2230
5,585551,643
5,2129342,2232
5,772955,961
5,4207565,4449
5,2804916,3177
5,2130958,2230
5,1440677,1596
5,1092961,1277
5,1560359,1910
5,2555487,2873
5,8464002,8900
5,4984243,5412
5,6728668,7952
5,4252330,4453
5,6717646,7949
5,2122419,2227
5,1335578,1592
5,5954270,6994
5,1640973,1909
5,2975621,3503
5,9228068,10180
5,10934164,12393
5,2157051,2227
5,9376518,10176
5,809381,959
5,2830763,3186
5,4091553,4455
5,5838028,6685
5,9994319,11129
5,5638534,6367
5,4610020,5088
5,542986,640
5,5217813,5718
5,10422985,11445
5,5859393,6676
5,6295033,7307
5,3266239,3814
5,782629,960
5,510265,640
5,4485768,4767
5,2623424,2870
5,1635333,1909
5,1210909,1277
5,274740,323
5,487609,640
5,3023881,3183
5,300517,323
5,233890,323
5,1245645,1277
5,2945559,3504
5,2537080,2867
5,3269973,3818
5,790828,955
5,2320378,2551
5,1201494,1276
5,741638,960
5,1375863,1594
5,5114534,5728
5,4696715,5088
5,3335051,3822
5,1187103,1271
5,2010949,2226
5,766289,960
5,510480,640
5,6418533,7293
5,1238191,1276
5,4341924,4761
5,4699007,5089
5,4162831,4456
5,3271589,3820
5,553644,640
5,556600,640
5,3310290,3807
5,3231073,3818
5,1228337,1276
5,12531290,14609
5,11803363,13014
5,3070214,3500
5,1182189,1274
5,557106,640
5,776612,959
5,12372023,14292
5,8010617,8576
5,6564061,7617
5,12731630,15234
5,3003176,3495
5,16206851,17133
5,1309771,1274
5,1342603,1595
5,2518364,2863
5,5306576,6048
5,9196886,9859
5,8714900,9214
5,1477145,1592
5,1153946,1275
5,12418929,14923
5,1242427,1271
5,1617353,1911
5,568181,639
5,2823686,3178
5,1178645,1271
5,286194,323
5,6076114,7308
5,10029059,11122
5,1424310,1593
5,570574,640
5,6555206,7621
5,8320818,8567
5,3114818,3502
5,2136136,2238
5,2967283,3498
5,1357856,1594
5,777911,959
5,2515190,2866
5,8032512,8260
5,2250647,2231
5,8711115,9214
5,2543875,2543
5,1663772,1911
5,8263183,8890
5,1279469,1284
5,3019802,3502
5,2742493,3176
5,2525132,2867
5,1401989,1594
5,1417139,1589
5,4525197,5085
5,2183666,2228
5,1392247,1592
5,2132966,2228
5,2127240,2227
5,2778598,3177
5,2288647,2548
5,4631746,5095
5,1419075,1589
5,2131724,2221
5,4973415,5402
5,5556521,6359
5,1381531,1592
5,2691095,3184
5,1184327,1272
5,6328603,7314
5,3405883,3822
5,2832018,3183
5,9699977,10177
5,3104520,3513
5,4003606,4126
