VPTREE,EUCLIDEANDISTANCE,SELECTION,4490,256870
k,time,count
5,1129931,1593
5,2362100,3507
5,887607,1276
5,498706,640
5,626673,956
5,463106,643
5,906443,1276
5,2047902,2862
5,1535688,2225
5,978874,1274
5,1294642,1911
5,1132652,1597
5,454846,641
5,966411,1273
5,2062348,2867
5,671539,959
5,1330119,1906
5,478821,638
5,893810,1273
5,427398,640
5,1097818,1593
5,437755,638
5,1170993,1589
5,931077,1277
5,887467,1273
5,3567528,4769
5,935200,1275
5,254632,322
5,923920,1277
5,250396,322
5,615168,956
5,2580402,3816
5,3827845,5080
5,660878,955
5,481504,639
5,2632279,3819
5,879829,1273
5,254404,322
5,444333,638
5,252622,323
5,425706,639
5,1372622,1904
5,437899,640
5,665357,958
5,252317,322
5,915985,1279
5,1263979,1910
5,643506,955
5,1238986,1912
5,1296051,1910
5,617937,962
5,489317,638
5,1082413,1594
5,3276662,4125
5,248187,322
5,447342,641
5,903782,1276
5,1034447,1589
5,1712984,2228
5,444631,641
5,691617,959
5,702626,955
5,2414209,3499
5,669264,959
5,267483,322
5,249336,322
5,3408713,4456
5,252891,322
5,623926,956
5,456903,640
5,579566,956
5,644534,958
5,239780,322
5,1847632,2553
5,251667,322
5,589325,956
5,460450,638
5,258254,322
5,658454,956
5,1113992,1593
5,2237476,3190
5,964440,1279
5,238712,323
5,667973,956
5,1169752,1588
5,257575,322
5,949884,1280
5,603027,962
5,1222471,1907
5,1183270,1912
5,1944677,2864
5,4101153,5722
5,959095,1279
5,486974,642
5,272335,322
5,470676,644
5,491230,642
5,924361,1277
5,452272,641
5,686351,954
5,473409,640
5,951934,1277
5,1146187,1594
5,956391,1274
5,948325,1271
5,484215,639
5,1118326,1593
5,2060188,2861
5,470562,638
5,260527,322
5,464611,639
5,494127,641
5,940184,1277
5,472258,638
5,1622962,2228
5,1996652,2868
5,254745,322
5,1655663,2227
5,1239473,1911
5,656984,956
5,2540158,3824
5,452777,640
5,1261817,1914
5,1086463,1589
5,464615,638
5,4849070,6994
5,2575778,3823
5,254993,322
5,7900694,10808
5,474626,640
5,487802,638
5,2453912,3498
5,2152973,3181
5,1193926,1909
5,2058375,3173
5,1547598,2230
5,467528,640
5,664609,956
5,6739471,8902
5,4676228,7002
5,959668,1274
5,674162,957
5,1747401,2229
5,3331511,4456
5,238010,322
5,474269,644
5,1722499,2225
5,5157865,7632
5,2568177,3822
5,1135247,1591
5,2339176,3492
5,2629388,3824
5,490813,641
5,7001411,9534
5,673155,956
5,966024,1280
5,979370,1273
5,424337,640
